surface	file	id	source_text	source_hash	zh_cn	status	legacy_source	legacy_row	note
taiwan	local_data.dat	DST_EQUIP_SLOT_TYPE_SCOUTER	Scouter	8bcb090d6225	探测器	accepted	legacy/translations/overrides.tsv	164	
taiwan	local_data.dat	DST_EQUIP_SLOT_TYPE_PANTS	Pants	e18669a6edbc	裤子	accepted	legacy/translations/overrides.tsv	165	
taiwan	local_data.dat	DST_EQUIP_SLOT_TYPE_EARRING	Earring	78569bec2913	耳环	accepted	legacy/translations/overrides.tsv	166	
taiwan	local_data.dat	DST_ENGINEER	Engineer	05fc94b0147f	工程师	accepted	legacy/translations/overrides.tsv	167	
taiwan	local_data.dat	DST_EQUIP_SLOT_TYPE_BOOTS	Shoes	664785616853	鞋子	accepted	legacy/translations/overrides.tsv	168	
taiwan	local_data.dat	DST_DOJO_UPGRADE_NEED_ITEM	Upgrade Stone	5b466ecc5c8f	升级石	accepted	legacy/translations/overrides.tsv	169	
taiwan	local_data.dat	DST_DOJO_UPGRADE	Upgrade	a6f47e00e036	升级	accepted	legacy/translations/overrides.tsv	170	
taiwan	local_data.dat	DST_EQUIP_SLOT_TYPE_HAIR	Hair	e5be3c10962e	发型	accepted	legacy/translations/overrides.tsv	171	
taiwan	local_data.dat	DST_BUDOKAI_NOTICE_GUIDE_TIME	Time	6c82e6dd8680	时间	accepted	legacy/translations/overrides.tsv	172	
taiwan	local_data.dat	GAME_GUILD_DOGI_ARLEADY_CREATED	DOGIPROBE_017	5ea6dba32ab5	公会时装已已创建	accepted	legacy/translations/overrides.tsv	173	
taiwan	local_data.dat	GAME_GUILD_DOGI_CHANGE_FUNCTION_NEED	DOGIPROBE_018	62a47bbd5d55	公会时装变更功能需要	accepted	legacy/translations/overrides.tsv	174	
taiwan	local_data.dat	GAME_GUILD_DOGI_NOT_CREATED	DOGIPROBE_019	339ae510140b	公会时装未已创建	accepted	legacy/translations/overrides.tsv	175	
taiwan	local_data.dat	GAME_GUILD_DOJO_DOGI_CHANGE_FUNCTION_NEED	DOGIPROBE_020	0b59840012ff	公会道场时装变更功能需要	accepted	legacy/translations/overrides.tsv	176	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_GREAT_NAMEK	Can't use skill while great namek.	c4e591516665	不能在巨大那美克形态下使用技能。	accepted	legacy/translations/overrides.tsv	177	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_EVIL_NAMEK	Can't use skill while evil namek.	aa65620d59cd	不能在邪恶那美克形态下使用技能。	accepted	legacy/translations/overrides.tsv	178	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_KING_NAMEK	Can't use skill while king namek.	f84bde38135e	不能在王那美克形态下使用技能。	accepted	legacy/translations/overrides.tsv	179	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_PURE_MAJIN	Can't use skill while pure majin.	bd54bba9106e	不能在纯粹魔人形态下使用技能。	accepted	legacy/translations/overrides.tsv	180	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_EVIL_BOO	Can't use skill while evil boo.	179fc49d6d95	不能在邪恶布欧形态下使用技能。	accepted	legacy/translations/overrides.tsv	181	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_BOO	Can't use skill while super boo.	345361255e06	不能在超级布欧形态下使用技能。	accepted	legacy/translations/overrides.tsv	182	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN	Can't use skill while super saiyan.	8d2e4581e451	不能在超级赛亚人形态下使用技能。	accepted	legacy/translations/overrides.tsv	183	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN2	Can't use skill while super saiyan 2.	ed144077b345	不能在超级赛亚人2形态下使用技能。	accepted	legacy/translations/overrides.tsv	184	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN3	Can't use skill while super saiyan God.	d353edfc3b54	不能在超级赛亚人之神形态下使用技能。	accepted	legacy/translations/overrides.tsv	185	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANBLUE	Can't use skill while super saiyan blue.	7a946d61a8c5	不能在超级赛亚人蓝形态下使用技能。	accepted	legacy/translations/overrides.tsv	186	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANROSE	Can't use skill while super saiyan rose.	b2c917973715	不能在超级赛亚人桃红形态下使用技能。	accepted	legacy/translations/overrides.tsv	187	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN33	Can't use skill while super saiyan god super saiyan.	ca9a37bbf96e	不能在超级赛亚人蓝形态下使用技能。	accepted	legacy/translations/overrides.tsv	188	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN4	Can't use skill while super saiyan 4.	1d9e33c38050	不能在超级赛亚人4形态下使用技能。	accepted	legacy/translations/overrides.tsv	189	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_BOO2	Can't use skill while super boo 2.	0ea3f8da8c35	不能在超级布欧2形态下使用技能。	accepted	legacy/translations/overrides.tsv	190	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_BUUHAN_SKIN	Can't use skill while buuhan.	498a15dde7d6	不能在布欧悟饭形态下使用技能。	accepted	legacy/translations/overrides.tsv	191	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_BUUHAN_SKIN2	Can't use skill while buuhan 2.	7059f89e9b40	不能在布欧悟饭2形态下使用技能。	accepted	legacy/translations/overrides.tsv	192	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_GOTENKS_BOO_FIS	Can't use skill while gotenks boo.	a6c331d4c0a8	不能在悟天克斯布欧形态下使用技能。	accepted	legacy/translations/overrides.tsv	193	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_GOTENKS_BOO_MAG	Can't use skill while gotenks boo magic.	219c549949c7	不能在悟天克斯布欧魔法形态下使用技能。	accepted	legacy/translations/overrides.tsv	194	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_BIG_MONKEY	Can't use skill while great ape.	cf28ad1ec799	不能在大猿形态下使用技能。	accepted	legacy/translations/overrides.tsv	195	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_DARK_NAMEK	Can't use skill while dark namek.	194c1f6943ac	不能在黑暗那美克形态下使用技能。	accepted	legacy/translations/overrides.tsv	196	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANL	Can't use skill while legendary super saiyan.	8ba4f56d9943	不能在传说超级赛亚人形态下使用技能。	accepted	legacy/translations/overrides.tsv	197	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANMAJIN	Can't use skill while majin super saiyan.	ffb11cc3ac97	不能在魔人超级赛亚人形态下使用技能。	accepted	legacy/translations/overrides.tsv	198	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANNAMEK	Can't use skill while namek super saiyan.	145b3cf6b7e6	不能在那美克超级赛亚人形态下使用技能。	accepted	legacy/translations/overrides.tsv	199	
taiwan	local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_GREAT_ORANGE	Can't use skill while great orange.	0ca7a4ad841d	不能在巨大橙色形态下使用技能。	accepted	legacy/translations/overrides.tsv	200	
taiwan	local_data.dat	GAME_KAIOKEN_BOOST_NOT_AVAILABLE	Kaioken Boost is not available in this form.	726f4fe17239	界王拳强化在此形态下不可用。	accepted	legacy/translations/overrides.tsv	201	
taiwan	local_data.dat	GAME_KAIOKEN_BOOST_REQUIRES_AURA	Kaioken Boost requires aura to be active.	92dee91a872f	界王拳强化需要气场处于激活状态。	accepted	legacy/translations/overrides.tsv	202	
taiwan	local_data.dat	MASCOT_FAIL_GUARD_ITEM_USE_FAIL	Failed to use guard item on mascot.	33ba79cf3cb5	未能对吉祥物使用守护道具。	accepted	legacy/translations/overrides.tsv	203	
taiwan	local_data.dat	DST_ITEM_OPTION_RESTRUCTURE_OPTION_鐭砡TITLE	Dogi Ball	b2f6db64732f	时装球	accepted	legacy/translations/overrides.tsv	204	
taiwan	local_sync_data.dat	GAME_GUILD_DOGI_ARLEADY_CREATED	DOGIPROBE_023	bfacf02adce6	公会时装已已创建	accepted	legacy/translations/overrides.tsv	205	
taiwan	local_sync_data.dat	GAME_GUILD_DOGI_CHANGE_FUNCTION_NEED	DOGIPROBE_024	6fb44c21d4ab	公会时装变更功能需要	accepted	legacy/translations/overrides.tsv	206	
taiwan	local_sync_data.dat	GAME_GUILD_DOGI_NOT_CREATED	DOGIPROBE_025	9e015df2a9df	公会时装未已创建	accepted	legacy/translations/overrides.tsv	207	
taiwan	local_sync_data.dat	GAME_GUILD_DOJO_DOGI_CHANGE_FUNCTION_NEED	DOGIPROBE_026	7a140c0dd5c2	公会道场时装变更功能需要	accepted	legacy/translations/overrides.tsv	208	
taiwan	local_sync_data.dat	GAME_GUILD_NEED_PREREQUISITE_DOJO_FUNCTION	CNTEST_LS_001	40ac340ff9ef	公会需要前置条件道场功能	accepted	legacy/translations/overrides.tsv	209	
taiwan	local_sync_data.dat	GAME_GUILD_NEED_PREREQUISITE_GUILD_FUNCTION	CNTEST_LS_002	53c40754c9fd	公会需要前置条件公会功能	accepted	legacy/translations/overrides.tsv	210	
taiwan	local_sync_data.dat	DST_CLIENT_VERSION	CNTEST_LS_009	fda2209972d9	客户端版本	accepted	legacy/translations/overrides.tsv	211	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_GOTENKS_BOO_FIS	Can't use skill while gotenks boo.	a6c331d4c0a8	不能在悟天克斯布欧形态下使用技能。	accepted	legacy/translations/overrides.tsv	212	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_DARK_NAMEK	Can't use skill while dark namek.	194c1f6943ac	不能在黑暗那美克形态下使用技能。	accepted	legacy/translations/overrides.tsv	213	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_EVIL_NAMEK	Can't use skill while evil namek.	aa65620d59cd	不能在邪恶那美克形态下使用技能。	accepted	legacy/translations/overrides.tsv	214	
taiwan	local_sync_data.dat	GAME_KAIOKEN_BOOST_NOT_AVAILABLE	Kaioken Boost is not available in this form.	726f4fe17239	界王拳强化在此形态下不可用。	accepted	legacy/translations/overrides.tsv	215	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN3	Can't use skill while super saiyan God.	d353edfc3b54	不能在超级赛亚人之神形态下使用技能。	accepted	legacy/translations/overrides.tsv	216	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANNAMEK	Can't use skill while namek super saiyan.	145b3cf6b7e6	不能在那美克超级赛亚人形态下使用技能。	accepted	legacy/translations/overrides.tsv	217	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_BIG_MONKEY	Can't use skill while great ape.	cf28ad1ec799	不能在大猿形态下使用技能。	accepted	legacy/translations/overrides.tsv	218	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN4	Can't use skill while super saiyan 4.	1d9e33c38050	不能在超级赛亚人4形态下使用技能。	accepted	legacy/translations/overrides.tsv	219	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANL	Can't use skill while legendary super saiyan.	8ba4f56d9943	不能在传说超级赛亚人形态下使用技能。	accepted	legacy/translations/overrides.tsv	220	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANMAJIN	Can't use skill while majin super saiyan.	ffb11cc3ac97	不能在魔人超级赛亚人形态下使用技能。	accepted	legacy/translations/overrides.tsv	221	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_EVIL_BOO	Can't use skill while evil boo.	179fc49d6d95	不能在邪恶布欧形态下使用技能。	accepted	legacy/translations/overrides.tsv	222	
taiwan	local_sync_data.dat	MASCOT_FAIL_GUARD_ITEM_USE_FAIL	Failed to use guard item on mascot.	33ba79cf3cb5	未能对吉祥物使用守护道具。	accepted	legacy/translations/overrides.tsv	223	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_BUUHAN_SKIN	Can't use skill while buuhan.	498a15dde7d6	不能在布欧悟饭形态下使用技能。	accepted	legacy/translations/overrides.tsv	224	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANROSE	Can't use skill while super saiyan rose.	b2c917973715	不能在超级赛亚人桃红形态下使用技能。	accepted	legacy/translations/overrides.tsv	225	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_GOTENKS_BOO_MAG	Can't use skill while gotenks boo magic.	219c549949c7	不能在悟天克斯布欧魔法形态下使用技能。	accepted	legacy/translations/overrides.tsv	226	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN33	Can't use skill while super saiyan god super saiyan.	ca9a37bbf96e	不能在超级赛亚人蓝形态下使用技能。	accepted	legacy/translations/overrides.tsv	227	
taiwan	local_sync_data.dat	GAME_KAIOKEN_BOOST_REQUIRES_AURA	Kaioken Boost requires aura to be active.	92dee91a872f	界王拳强化需要气场处于激活状态。	accepted	legacy/translations/overrides.tsv	228	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_GREAT_ORANGE	Can't use skill while great orange.	0ca7a4ad841d	不能在巨大橙色形态下使用技能。	accepted	legacy/translations/overrides.tsv	229	
taiwan	local_sync_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_BUUHAN_SKIN2	Can't use skill while buuhan 2.	7059f89e9b40	不能在布欧悟饭2形态下使用技能。	accepted	legacy/translations/overrides.tsv	230	
taiwan	table_text_all_data.rdf	3:3031490:0	EV Capsule Box Z64	5e20bfbee0e3	EV胶囊盒Z64	accepted	legacy/translations/overrides.tsv	231	
taiwan	table_text_all_data.rdf	3:3031500:0	EV Capsule Box Z48	c53a4933fc0c	EV胶囊盒Z48	accepted	legacy/translations/overrides.tsv	232	
taiwan	table_text_all_data.rdf	3:3031510:0	EV Capsule Box Z40	9eefcd991cc3	EV胶囊盒Z40	accepted	legacy/translations/overrides.tsv	233	
taiwan	table_text_all_data.rdf	3:7000213:0	Lucy Hair	6fe46ea5344e	露西发型	accepted	legacy/translations/overrides.tsv	234	
taiwan	table_text_all_data.rdf	3:7000214:0	Erza Hair	d12576969849	艾露莎发型	accepted	legacy/translations/overrides.tsv	235	
taiwan	table_text_all_data.rdf	3:7000217:0	Aqua Outfit	fe0bd07c6fcc	阿库娅套装	accepted	legacy/translations/overrides.tsv	236	
taiwan	table_text_all_data.rdf	3:7000220:0	Fire Wings	061b21d9d147	火翅膀	accepted	legacy/translations/overrides.tsv	237	
taiwan	table_text_all_data.rdf	3:7000230:0	Pink Outfit	34c67616b92a	粉色套装	accepted	legacy/translations/overrides.tsv	238	
taiwan	table_text_all_data.rdf	3:7000238:0	Android 21 Outfit	184907f66a1a	人造人21套装	accepted	legacy/translations/overrides.tsv	239	
taiwan	table_text_all_data.rdf	3:99199977:0	Tanjiro Hair	314e6778348a	炭治郎发型	accepted	legacy/translations/overrides.tsv	240	
taiwan	table_text_all_data.rdf	3:111600800:0	Cell Armor (Top)	440672b621e0	沙鲁盔甲(上衣)	accepted	legacy/translations/overrides.tsv	241	
taiwan	table_text_all_data.rdf	3:111600810:0	Cell Armor (Pants)	848921ffa454	沙鲁盔甲(裤子)	accepted	legacy/translations/overrides.tsv	242	
taiwan	table_text_all_data.rdf	3:111600820:0	Cell Armor (Shoes)	701ba91a2894	沙鲁盔甲(鞋子)	accepted	legacy/translations/overrides.tsv	243	
taiwan	table_text_all_data.rdf	3:111600830:0	Cell Armor (Top)	440672b621e0	沙鲁盔甲(上衣)	accepted	legacy/translations/overrides.tsv	244	
taiwan	table_text_all_data.rdf	3:111600840:0	Cell Armor (Pants)	848921ffa454	沙鲁盔甲(裤子)	accepted	legacy/translations/overrides.tsv	245	
taiwan	table_text_all_data.rdf	3:111600850:0	Cell Armor (Shoes)	701ba91a2894	沙鲁盔甲(鞋子)	accepted	legacy/translations/overrides.tsv	246	
taiwan	table_text_all_data.rdf	3:111600860:0	Cell Armor (Top)	440672b621e0	沙鲁盔甲(上衣)	accepted	legacy/translations/overrides.tsv	247	
taiwan	table_text_all_data.rdf	3:111600870:0	Cell Armor (Pants)	848921ffa454	沙鲁盔甲(裤子)	accepted	legacy/translations/overrides.tsv	248	
taiwan	table_text_all_data.rdf	3:111600880:0	Cell Armor (Shoes)	701ba91a2894	沙鲁盔甲(鞋子)	accepted	legacy/translations/overrides.tsv	249	
taiwan	table_text_all_data.rdf	3:111702910:0	Piccolo Outfit	c4e38d7c1f6b	比克套装	accepted	legacy/translations/overrides.tsv	250	
taiwan	table_text_all_data.rdf	3:111702930:0	Human Outfit	568f1e1fea07	人类套装	accepted	legacy/translations/overrides.tsv	251	
taiwan	table_text_all_data.rdf	3:111702940:0	Namek Outfit	b9e3e0b8c3ad	那美克套装	accepted	legacy/translations/overrides.tsv	252	
taiwan	table_text_all_data.rdf	3:111702950:0	Majin Outfit	a7f36c7b5fe7	魔人套装	accepted	legacy/translations/overrides.tsv	253	
taiwan	table_text_all_data.rdf	4:6001515:0	Namek	fa4790545002	那美克	accepted	legacy/translations/overrides.tsv	254	
taiwan	table_text_all_data.rdf	4:6001516:0	Majin	76c650055c84	魔人	accepted	legacy/translations/overrides.tsv	255	
taiwan	table_text_all_data.rdf	4:6001517:0	Saiyan	0726a00b79b5	赛亚人	accepted	legacy/translations/overrides.tsv	256	
taiwan	table_text_all_data.rdf	4:6001534:0	Stone	029690b00bcd	石	accepted	legacy/translations/overrides.tsv	257	
taiwan	table_text_all_data.rdf	6:1211301:0	Fajita	a1a41f8b713e	肥吉塔	accepted	legacy/translations/overrides.tsv	258	
taiwan	table_text_all_data.rdf	6:3701222:0	Sky Dungeon 1	ebe6b8d7ce3e	天空副本1	accepted	legacy/translations/overrides.tsv	259	
taiwan	table_text_all_data.rdf	6:3701223:0	Sky Dungeon 2	1f7c2b41757a	天空副本2	accepted	legacy/translations/overrides.tsv	260	
taiwan	table_text_all_data.rdf	6:3701224:0	Sky Dungeon 3	e7f2839891ed	天空副本3	accepted	legacy/translations/overrides.tsv	261	
taiwan	table_text_all_data.rdf	13:1000:0	General	9239ee2cda84	将军	accepted	legacy/translations/overrides.tsv	262	
taiwan	table_text_all_data.rdf	17:2734007:0	Super Saiyan God	ac9bdf952e8f	超级赛亚人之神	accepted	legacy/translations/overrides.tsv	263	
taiwan	local_data.dat	DST_STATUS_TOOLTIP_ATTACK_RATING	@	9a78211436f6	命中率	accepted	legacy/translations/overrides.tsv	267	
taiwan	local_data.dat	DST_STATUS_TOOLTIP_DODGE_RATING	@	9a78211436f6	回避率	accepted	legacy/translations/overrides.tsv	268	
taiwan	local_data.dat	DST_INVENTORY_SORT_SUCCESS	整理%s了。	d8c07f705388	整理完成。	accepted	legacy/translations/overrides.tsv	269	
lang0	lang0.pak	DST_ITEM_GRADE_MYTHIC	Hakai	39dcf8ee864b	破坏	accepted	legacy/translations/lang0_overrides.tsv	4	
lang0	lang0.pak	DST_EQUIP_SLOT_TYPE_DOGI	Dogi	8a3cbc4a85de	时装	accepted	legacy/translations/lang0_overrides.tsv	5	
lang0	lang0.pak	DST_LOBBY_CHARACTER_MAKE	New Character	991697573c36	创建新角色	accepted	legacy/translations/lang0_overrides.tsv	6	
lang0	lang0.pak	DST_ITEM_GRADE_HERO	Divine	1b8cf090e6ef	神圣	accepted	legacy/translations/lang0_overrides.tsv	7	
lang0	lang0.pak	DST_ITEMLIST_ITEMNAME	Name: %s	6ac139c4f333	名称: %s	accepted	legacy/translations/lang0_overrides.tsv	8	
lang0	lang0.pak	DST_STATUS_STAT_CON	CON		耐力	accepted			base_status_attrs_fixed_lang0_short
lang0	lang0.pak	DST_STATUS_STAT_DEX	DEX		敏捷	accepted			base_status_attrs_fixed_lang0_short
lang0	lang0.pak	DST_STATUS_STAT_ENG	ENG		幸运	accepted			base_status_attrs_fixed_lang0_short
lang0	lang0.pak	DST_STATUS_STAT_FOC	FOC		集中	accepted			base_status_attrs_fixed_lang0_short
lang0	lang0.pak	DST_STATUS_STAT_SOL	SOL		气合	accepted			base_status_attrs_fixed_lang0_short
lang0	lang0.pak	DST_STATUS_STAT_STR	STR		力量	accepted			base_status_attrs_fixed_lang0_short
lang0	lang0.pak	DST_STATUS_AP	P.Level		P.Level	accepted			status_panel_full_group_keep_english
lang0	lang0.pak	DST_STATUS_ATTACK	Attack	1b81f28b5afb	攻击力	accepted	legacy/translations/lang0_overrides.tsv	16	
lang0	lang0.pak	DST_STATUS_ATTACK_RATE	Hit Rate	27a36c2c2dcf	命中率	accepted	legacy/translations/lang0_overrides.tsv	17	
lang0	lang0.pak	DST_STATUS_ATTR	Attr	bc9a688c50df	属性	accepted	legacy/translations/lang0_overrides.tsv	18	
lang0	lang0.pak	DST_STATUS_JOB	Class	41ff354b2b33	职业	accepted	legacy/translations/lang0_overrides.tsv	19	
lang0	lang0.pak	DST_STATUS_LEVEL	Level	7c7f5d049fad	等级	accepted	legacy/translations/lang0_overrides.tsv	20	
lang0	lang0.pak	DST_STATUS_RESETS	Resets	da1a3c80185a	转生	accepted	legacy/translations/lang0_overrides.tsv	21	
lang0	lang0.pak	DST_STATUS_NAME	Name	709a23220f2c	名称	accepted	legacy/translations/lang0_overrides.tsv	22	
